Operateur;Latitude;Longitude;2G;3G;4G
20820;49.2488445551618;-1.5914102530236;1;1;1
20815;49.2488445551618;-1.5914102530236;0;1;1
20810;49.0433484661429;-1.57296498346184;1;1;0
20815;49.043414424784;-1.57288859547012;0;1;1
20801;49.0432285188938;-1.57280369577571;1;1;1
20820;49.0433283020568;-1.57278509412354;1;1;1
20815;49.0766144299112;-1.57568144328509;0;1;1
20810;49.0766144299112;-1.57568144328509;1;1;0
20801;44.7265882904473;-1.22157755195381;1;1;1
20801;49.1207531319617;-1.5790200175548;1;1;0
20810;49.172399108529;-1.58311207343721;1;1;0
20815;49.6238869304914;-1.62333382846842;0;1;1
20810;49.6237908814131;-1.62325588002099;1;1;0
20810;44.7943983862261;-1.2253317078828;1;1;1
20815;45.9349042215052;-1.31286442823984;0;1;1
20801;45.9349676535956;-1.31285647354753;1;1;1
20815;49.6365175952249;-1.62400257915555;0;1;1
20801;44.7943971003244;-1.22512901636311;1;1;0
20820;44.7944065721237;-1.22511706664211;1;1;1
20801;49.6365318249286;-1.62386526570061;1;1;1
20820;49.6360933162397;-1.62379796414805;1;1;1
20810;49.636749749265;-1.62381563773897;1;1;0
20801;49.6282136473344;-1.62128534631833;1;1;1
20801;47.8103273730839;-1.46285165123455;1;1;1
20810;49.6278510677714;-1.62087849141604;0;1;0
20801;46.1800340793737;-1.32987328095893;1;1;1
20820;46.6931445258273;-1.36986027576062;1;1;1
20815;46.6931535161949;-1.36986099957792;0;1;1
20801;46.6931839735738;-1.36977170986639;1;1;0
20810;46.6931669889025;-1.36974413050582;1;1;1
20820;48.2222144844899;-1.49556353708091;1;1;1
20810;48.2222144844899;-1.49556353708091;1;1;1
20801;48.2222250036596;-1.49552397383361;1;1;0
20820;47.2596312826653;-1.41488054379826;1;0;0
20801;46.1582339077919;-1.32568553987987;1;1;0
20820;46.158234893896;-1.32565966208947;1;1;1
20810;46.1584181722914;-1.32558327993161;1;1;1
20801;43.2415735335511;-1.10566306224717;1;1;1
20820;43.6402752744655;-1.13416370276904;1;1;1
20810;43.6401598748664;-1.13411815588851;1;1;1
20801;49.6385380365814;-1.61703305302836;1;1;1
20801;43.521169520216;-1.12505440610539;1;1;1
20820;43.5211085053448;-1.12500049843147;1;1;1
20810;48.1036953822561;-1.4825983489006;1;1;1
20820;48.1037043662636;-1.4825991111666;1;1;1
20810;43.5210966428511;-1.12483869491642;1;1;1
20815;43.8733288103055;-1.14971480580256;0;1;1
20815;49.6421371368654;-1.61612383616279;0;1;1
20820;43.8861605998227;-1.15044870354091;1;1;1
20810;43.8862154666906;-1.15042777425795;1;1;1
20820;45.9439449198225;-1.30541590764707;1;1;1
20810;45.9439449198225;-1.30541590764707;1;1;1
20801;47.0069686211955;-1.39019920805766;1;1;0
20820;43.811656194881;-1.1444511128998;1;1;1
20810;43.8125042307369;-1.14442552686778;1;1;1
20801;48.1054412293718;-1.47982633828062;1;1;1
20820;43.6827533173205;-1.13360562043747;1;1;1
20810;43.6827603795904;-1.13341989246261;1;1;1
20820;47.2369422557273;-1.40667459196243;1;1;1
20810;47.2369422557273;-1.40667459196243;1;1;1
20801;47.237010699585;-1.40653457883408;1;1;0
20810;48.3595220334239;-1.4997875325742;1;1;1
20801;44.6413280014835;-1.20191529836383;1;1;1
20801;48.9769789045206;-1.55230027924472;1;1;0
20820;48.3595879199764;-1.4987654966794;1;1;1
20820;46.9027122290258;-1.37708877073925;1;1;1
20810;46.9027122290258;-1.37708877073925;1;1;1
20815;46.9027127278651;-1.3770756543412;0;1;1
20801;46.4599486740395;-1.34136605377965;1;1;1
20820;46.4601304723485;-1.34132833306542;1;1;1
20801;46.9025733570492;-1.37647231724442;1;1;1
20801;46.9024934337728;-1.37620271307954;0;0;0
20810;49.2780995487607;-1.57701557808692;1;1;0
20810;49.6413189400705;-1.607802822396;1;1;0
20801;48.0023553541774;-1.46492419199529;1;1;0
20820;48.002154977798;-1.46450437632088;1;1;1
20810;48.002154977798;-1.46450437632088;1;1;1
20820;44.0813333221128;-1.15654210910042;1;1;1
20810;44.0813333221128;-1.15654210910042;1;1;1
20820;46.155629174419;-1.31332043503873;1;1;1
20810;46.155629174419;-1.31332043503873;1;1;1
20801;46.1554557370261;-1.31313808726769;1;1;1
20820;44.8444225975246;-1.21222964891967;1;1;0
20801;47.051087565019;-1.38456985897034;1;1;1
20820;44.608205206535;-1.19433443723605;1;1;1
20801;49.6045318113632;-1.60205810006379;0;0;0
20801;44.8443855845895;-1.21154251126899;1;1;1
20820;44.2936057658164;-1.17057107399294;1;1;1
20801;44.6077677530165;-1.19374659804497;1;1;1
20810;44.6077857327396;-1.19374793603982;1;1;1
20820;48.0213875693993;-1.46408480333546;1;1;1
20810;48.0213875693993;-1.46408480333546;1;1;1
20815;48.0213965540073;-1.46408556127707;0;1;1
20815;49.6088911557103;-1.60222788380844;0;1;1
20801;49.6088922026253;-1.60220027359873;1;1;1
20810;44.2935230061193;-1.17037673400702;1;1;1
20820;49.605057742151;-1.59981989402487;1;1;1
20820;44.7326047448722;-1.20041353876685;1;1;1
20815;44.7326142138035;-1.20040159800605;0;1;1
20820;44.6303821673516;-1.19269051814542;1;1;1
20801;49.6403585138946;-1.60203356328159;1;1;1
20801;44.7323190762335;-1.20010129632867;0;1;1
20810;44.7324677066179;-1.19998591747264;1;1;1
20810;44.6301163787524;-1.19232986118297;1;1;1
20820;47.4477725860474;-1.41277931875349;1;1;1
20810;47.4477725860474;-1.41277931875349;1;1;1
20810;46.3439076829758;-1.32295095053115;1;1;0
20801;47.088166540811;-1.38264984831456;1;1;1
20810;47.0881405719088;-1.38262133168028;1;1;0
20801;46.3439390911574;-1.32283623925222;1;1;1
20820;46.3438871147448;-1.32278003908698;1;1;1
20801;44.6580534222113;-1.19332368116918;0;1;1
20801;44.3820160790376;-1.17270179082326;0;1;0
20801;44.3820160790376;-1.17270179082326;1;0;0
20801;48.0623835906792;-1.46279959235556;0;1;1
20801;48.6126722735817;-1.50963499224399;1;0;0
20801;43.4177786824664;-1.10212839069598;1;0;0
20810;49.6016681425511;-1.59615016326496;1;1;0
20820;47.4940016084845;-1.4147859952683;1;1;1
20820;47.153197538988;-1.38666423660907;1;0;1
20810;47.4940535883784;-1.41460405279537;1;1;1
20820;49.634159848252;-1.59862177067577;1;1;1
20810;49.6341640324755;-1.59851127512211;1;1;0
20810;47.1532469915548;-1.38631138037184;1;1;0
20801;47.153264969612;-1.38631284586193;1;1;0
20801;47.3729689842145;-1.40416364602235;1;1;0
20801;48.6352555662255;-1.51045477898198;1;1;1
20801;49.5245449530986;-1.58838861983926;1;0;0
20820;49.5241343290588;-1.58829660796121;0;1;1
20810;49.6195054296035;-1.59672475413292;1;1;0
20810;43.5099200835169;-1.1074116405703;1;1;1
20820;43.5098846117079;-1.10739672483687;1;1;1
20815;43.5098846117079;-1.10739672483687;0;1;1
20820;48.1245339782656;-1.4654938618385;1;1;0
20815;48.1244427832431;-1.46528422705648;0;1;1
20801;49.6315779598687;-1.59572924104764;1;1;0
20820;49.6167600602609;-1.59434495699115;1;0;0
20801;43.8726283549196;-1.13185009256369;1;1;1
20815;48.5477778831705;-1.50000270730299;0;1;1
20801;48.547655465068;-1.49966649492886;1;1;0
20810;48.25015994519;-1.47401020623422;1;1;1
20801;44.6523454645702;-1.18812450015762;0;1;1
20801;48.250206389576;-1.47397366938;1;1;0
20815;47.9247217055646;-1.44612850727747;0;1;0
20801;47.9247396760928;-1.44613001431998;1;1;0
20801;47.2905656852467;-1.39355834641606;1;1;0
20801;47.2953381203198;-1.3934852115316;1;1;1
20810;47.295321645257;-1.39344410346873;1;1;0
20820;47.2953221458891;-1.39343089136926;1;1;1
20810;48.5485408974874;-1.49841263578728;1;1;0
20820;48.5485603960064;-1.4983735983174;1;1;1
20815;43.6747168062942;-1.11506235667296;0;1;1
20801;48.7269824739756;-1.51226872182477;1;1;0
20801;43.674507931353;-1.11415354402095;1;1;0
20820;47.3542001182901;-1.39647863345728;1;1;1
20815;47.3542001182901;-1.39647863345728;0;1;1
20810;47.3542006192552;-1.39646540688925;1;1;1
20801;44.4096519303881;-1.16752262376834;0;1;1
20820;43.6746213023894;-1.11377685769195;1;1;0
20801;44.6614916637903;-1.18586159884998;0;1;1
20801;46.334474291871;-1.31320810031741;1;1;1
20810;49.5454972639668;-1.58256964496231;1;1;0
20815;48.7972186499485;-1.51667320660866;0;1;1
20810;48.7971414382434;-1.51657106487702;1;1;0
20801;44.8894142135499;-1.20174610468608;1;1;0
20820;44.889246263258;-1.20165742071105;1;1;1
20810;44.8889779785779;-1.20159926994052;1;1;1
20820;48.7972204680022;-1.51638701576026;1;1;0
20801;47.7634540651717;-1.42814030265012;1;1;1
20815;49.6486426761318;-1.59077281119961;0;1;1
20801;44.3926966447518;-1.163696196884;1;1;1
20801;47.2542470925645;-1.38547545020991;1;1;1
20801;43.5928378345165;-1.10494684975312;1;1;0
20820;47.7868975140223;-1.42870201557423;1;1;1
20810;47.7868975140223;-1.42870201557423;1;1;1
20801;49.648785632836;-1.58937162443769;1;1;1
20810;48.4263592441609;-1.48170098341468;1;1;0
20810;47.8883294166136;-1.43597592753315;0;1;0
20820;43.5321219932664;-1.09947785501923;1;1;1
20810;43.5321219932664;-1.09947785501923;1;1;1
20820;44.3945173970081;-1.16179352471144;1;1;1
20810;44.3945628174199;-1.16178429440527;1;1;1
20815;44.3944161651706;-1.16161006571576;0;1;1
20810;49.6404498406897;-1.58653181273546;1;1;0
20810;47.9194300919316;-1.43733076396392;1;1;0
20815;48.456110060536;-1.48249476196291;0;1;1
20820;44.6638715521036;-1.17967176855038;1;1;1
20810;44.6638715521036;-1.17967176855038;1;1;1
20810;47.9607403177378;-1.43946207363259;1;1;0
20815;47.9605194186907;-1.43791371669177;0;1;0
20801;49.2925461268288;-1.55242933059958;1;1;1
20810;48.6138751210196;-1.49332471702149;1;1;0
20820;45.0007875340726;-1.20213897619324;1;1;1
20810;45.0007875340726;-1.20213897619324;1;1;1
20820;46.8251029862847;-1.34343548037446;1;1;1
20810;46.8251029862847;-1.34343548037446;1;1;1
20815;46.8251034813034;-1.34342238244991;0;1;1
20801;44.4169285440915;-1.15841224951146;1;1;1
20820;44.4161020112575;-1.15809992282307;1;1;1
20810;44.4161020112575;-1.15809992282307;1;1;1
20801;47.3388408480929;-1.3846878161133;1;1;0
20815;44.4161128958333;-1.15805041535488;0;1;1
20820;44.7461641881168;-1.18232356813949;1;1;1
20801;44.7465105894691;-1.18222282761427;1;1;1
20810;44.7465413735754;-1.18212390937025;1;1;1
20810;46.8480411478246;-1.34421176392171;0;1;0
20820;46.9576947689685;-1.35296569173909;1;1;0
20801;49.6332276365398;-1.57993991939984;1;1;0
20815;49.6331056896419;-1.57983200835297;0;1;0
20801;48.6149846949623;-1.49018611647422;1;1;1
20820;43.7338810930507;-1.10668050055186;1;1;1
20810;43.7338191246654;-1.10665119843139;1;1;1
20820;49.6435796387988;-1.57896659758449;1;1;1
20801;49.6435912136017;-1.57889832616742;1;1;1
20801;48.1143754785049;-1.44622326113073;1;1;1
20815;49.6435474009485;-1.57886668688069;0;1;1
20801;47.5088156521608;-1.39569128974817;1;1;1
20815;47.5087981777706;-1.39567654657522;0;1;0
20801;44.6512872266136;-1.17224611335292;0;1;1
20810;44.6513411674739;-1.17225010986368;1;1;1
20820;44.6512432268276;-1.17221759425724;1;1;1
20820;48.1147137247442;-1.44561916427357;1;1;1
20810;48.1147137247442;-1.44561916427357;1;1;1
20801;47.5602172527793;-1.39891072878807;1;1;1
20820;48.4294351879179;-1.47111821180239;1;0;0
20801;48.4295775546425;-1.47092724093189;1;1;0
20815;46.158693307957;-1.28551678157629;0;1;0
20810;44.5410920766134;-1.16255968030288;1;1;1
20820;44.5410026528865;-1.16254047805037;1;1;1
20801;46.1586352514535;-1.28538246746948;1;1;1
20820;46.1586357399169;-1.2853695281193;1;1;1
20810;46.1586357399169;-1.2853695281193;1;1;1
20801;49.2000525484599;-1.53706783159221;1;1;1
20820;49.1999938507091;-1.53695274344596;1;1;1
20815;49.2000033424021;-1.53693983463484;0;1;1
20810;49.2002439310276;-1.53676856446116;1;1;0
20820;49.2879979706578;-1.54409910249477;1;0;0
20801;44.6604742070598;-1.17032477597456;1;1;1
20801;46.6656206390894;-1.32424808510686;1;1;0
20820;47.258851770344;-1.3707533765849;1;1;1
20810;47.2588807288458;-1.37070275791912;1;1;1
20801;45.0045722412547;-1.19455599674392;1;1;1
20810;45.0045202071508;-1.19450125923972;1;1;1
20820;47.32092174778;-1.3754795976043;1;1;1
20810;47.32092174778;-1.3754795976043;1;1;1
20801;44.9913365594127;-1.19334822613781;1;1;0
20820;45.0046395727977;-1.19420517901579;1;1;1
20801;43.9238166801448;-1.11462522864649;1;1;0
20810;47.5602916640226;-1.39478802652832;1;1;1
20820;47.5602756921209;-1.39473343671892;1;1;1
20815;47.5602761928396;-1.39472015914081;0;1;1
20820;49.5486096450986;-1.56473681607105;1;0;0
20820;45.903278159428;-1.26220568843045;1;1;0
20801;45.9032390205564;-1.26156971640566;1;1;0
20810;43.1642849400145;-1.05949116643608;1;1;0
20815;43.1642943850389;-1.05947952644875;0;1;0
20801;43.1641511223293;-1.05945715215083;1;1;0
20820;43.164160567349;-1.05944551218488;1;1;0
20810;47.0567125758223;-1.35245075573795;1;1;1
20801;46.3302975691296;-1.29439225518286;1;1;0
20810;48.9033241498291;-1.50639151075892;1;1;0
20820;44.6614807273467;-1.16658451633548;1;1;0
20820;47.1575510735424;-1.35952366085039;1;0;0
20801;48.9023129399784;-1.50549775763412;1;1;1
20815;44.5497156387326;-1.15739689089446;0;1;1
20815;44.6472513186324;-1.16404158638754;0;1;1
20801;44.6472158324486;-1.16402633396884;1;1;1
20801;44.6472158324486;-1.16402633396884;1;0;0
20810;46.4025100836563;-1.29736337897234;1;1;0
20820;48.0337544389351;-1.4297451447136;1;1;1
20810;48.0337544389351;-1.4297451447136;1;1;1
20801;44.6634867593493;-1.16454759388813;0;1;1
20801;44.383431359291;-1.14360671628051;0;1;0
20810;48.5881214286039;-1.47550885674023;1;1;0
20801;44.6235255613805;-1.16015471781566;1;1;0
20801;44.6326708980451;-1.16076698992466;0;1;1
20820;48.89592106265;-1.50085926593147;1;1;1
20815;48.8962050248184;-1.50073356560738;0;1;1
20810;48.9810057199068;-1.50724990429921;1;1;0
20820;47.149471403233;-1.35284223437355;1;1;0
20801;43.5676813002498;-1.08110372846836;1;1;1
20801;49.6520159246737;-1.56455432051829;1;1;0
20820;44.7898085785386;-1.16894933935968;1;1;1
20801;44.7900764329441;-1.16877930626274;1;1;1
20810;44.7899330581943;-1.16875600606938;1;1;1
20810;45.9127093606946;-1.25363374306583;1;1;0
20801;49.2080638913899;-1.52375225014782;0;0;0
20801;44.6619499634911;-1.15795377122969;0;1;1
20801;49.384875911902;-1.53845668538;1;1;0
20801;45.0015603522532;-1.18235869276254;1;1;1
20801;44.5477710576115;-1.14870654223341;1;1;1
20820;45.0005321580005;-1.18188790083224;1;1;1
20815;45.0005416257428;-1.18187589983133;0;1;0
20810;45.0005345410806;-1.18182453691254;1;1;1
20810;43.8194370561861;-1.09500992824386;1;1;0
20801;43.81926291707;-1.09484810224296;0;1;0
20815;43.8196323103371;-1.09484969210461;0;1;0
20820;48.1781488304608;-1.43255773481219;1;1;1
20815;48.1781578143385;-1.43255848964041;0;1;1
20810;48.1780042842883;-1.43208744313928;1;1;1
20801;48.1781066404598;-1.43200171768811;1;1;0
20820;44.6536014402622;-1.15388934655822;1;1;1
20810;44.6536194207853;-1.15389067292631;1;1;1
20801;46.5886860566957;-1.30113943091655;1;1;0
20815;46.5886865469257;-1.30112638949306;0;1;0
20810;46.7042676940965;-1.30971025807896;1;1;1
20820;46.7044385178001;-1.3097238243148;1;1;1
20801;46.7043365233791;-1.3095584268252;1;1;0
20801;48.8430631301253;-1.48578103936234;1;1;0
20810;44.4301580065089;-1.13553374530728;1;1;1
20801;44.6538148552532;-1.15180851321931;1;1;1
20815;44.653833782081;-1.15178464875109;0;1;0
20801;46.8104022953679;-1.31693426696244;1;1;1
20801;48.7780913610335;-1.47968581956896;1;1;0
20820;44.4299980066442;-1.13499368553572;1;1;1
20801;44.429883498491;-1.13492241035982;1;1;0
20801;48.0639363712527;-1.41878760238136;0;1;1
20810;46.5593805907097;-1.2965221099746;1;1;1
20801;44.6243377629305;-1.14886626357201;0;1;1
20820;47.7043760704839;-1.38859768313873;1;1;1
20815;43.7333192506627;-1.08402392142386;0;1;1
20810;47.7046411864893;-1.38849934134316;1;1;1
20801;47.704652173133;-1.38844682763352;1;1;0
20801;43.7332292387361;-1.08378139374693;1;1;1
20820;46.5599013642382;-1.2956219575286;1;1;1
20820;43.033739713354;-1.03368855504904;1;1;1
20810;43.033739713354;-1.03368855504904;0;1;0
20801;43.0334144702538;-1.03323623017531;1;1;0
20820;45.8879787271624;-1.24172915154858;1;1;1
20810;45.8879026346327;-1.2415941582989;1;1;1
20801;46.9698430179295;-1.32657197366727;1;1;0
20820;44.3203334752697;-1.12396149023552;1;1;1
20810;44.3203334752697;-1.12396149023552;1;1;1
20801;47.2396977494216;-1.34784042822006;1;1;1
20820;44.2414095518402;-1.11799690008821;1;1;1
20810;44.2414109594496;-1.11795938848102;1;1;1
20801;44.2414047857906;-1.11788371259385;1;1;1
20801;46.9232021844724;-1.32189051087525;1;1;0
20815;49.6194438260574;-1.54889295504994;0;1;1
20820;47.6291920672312;-1.37878239152522;1;1;1
20801;47.6288974856467;-1.37870485814459;1;1;1
20801;45.8594659329763;-1.23807641541466;1;1;0
20810;49.6274151185826;-1.54899097581263;1;1;0
20810;47.629186057568;-1.37822179302622;1;1;1
20801;49.6276471596075;-1.54880372814525;1;1;0
20815;47.6295600192281;-1.37810580314027;0;1;1
20820;45.6962114011263;-1.22450540983027;1;1;1
20810;45.6962118826568;-1.22449257808009;1;1;1
20820;47.4128124840753;-1.35989114891532;1;1;1
20815;47.4128129808628;-1.35987790754343;0;1;1
20801;47.4127914806986;-1.35973005692934;1;1;0
20810;47.4129263043306;-1.35974103448681;1;1;1
20801;45.6958268294152;-1.22418004695236;1;1;0
20815;49.1088766356332;-1.5022198784699;0;1;1
20801;49.108832778044;-1.5021886304802;1;1;0
20820;49.1090133320523;-1.50217689325926;1;1;1
20801;48.9899378388657;-1.4917254115433;1;1;0
20820;48.9899937491446;-1.49167550563275;1;1;1
20801;44.4606080266703;-1.13121749523506;1;1;1
20801;44.4606080266703;-1.13121749523506;0;0;0
20801;47.1417738218216;-1.33621650266234;1;1;1
20820;47.2356329481927;-1.34347391342891;1;1;1
20820;48.322579362557;-1.4328362538453;1;1;1
20810;48.322579362557;-1.4328362538453;1;1;1
20810;47.2360957623248;-1.34315390279475;1;1;1
20820;44.6341693251092;-1.14224233419088;1;1;1
20801;49.2133510805728;-1.50883411799329;1;1;1
20810;44.6342515870032;-1.14149085311351;1;1;1
20801;44.6343618300294;-1.14143583075301;1;1;1
20820;47.3513903254233;-1.35069018682697;1;1;1
20815;43.6981202281846;-1.07309259613497;0;1;1
20820;47.3192039470249;-1.34754927837739;1;1;1
20815;45.0150147678456;-1.16837731875915;0;1;0
20815;47.3513896326474;-1.3499870044534;0;1;1
20820;43.8127717362273;-1.08028410564316;1;0;0
20801;43.8128980174372;-1.08028068130062;1;1;1
20815;47.7194405264095;-1.37943342520856;0;1;1
20801;47.7193706281358;-1.37937424080599;1;1;1
20810;48.7495521463448;-1.46576441375508;1;1;0
20815;44.6269110244097;-1.13866631702724;0;1;0
20801;44.626575525694;-1.13847756190957;1;1;1
20820;47.1795845464888;-1.33464969093844;1;1;0
20815;47.1795940297161;-1.33463723117436;0;1;1
20801;49.5332690558819;-1.53311011064576;1;1;0
20810;43.7251486846868;-1.07291705395614;0;1;0
20801;47.0161343076912;-1.32084458106621;1;1;0
20820;47.0161078305027;-1.3208292766525;1;1;0
20815;47.0161078305027;-1.3208292766525;0;1;1
20801;45.972221182538;-1.23820228394935;1;1;1
20801;44.7954488751055;-1.14838727169979;1;1;1
20820;47.4534080606309;-1.35392143083595;1;1;1
20810;47.4534080606309;-1.35392143083595;1;1;1
20820;47.9062610969581;-1.3908504865299;1;1;1
20801;43.692959320519;-1.0677459460813;1;1;1
20801;48.020776716488;-1.39994875043429;1;1;1
20815;47.2723205440636;-1.33840104037873;0;1;1
20820;47.272222654727;-1.338366636627;1;1;1
20810;47.272222654727;-1.338366636627;1;1;1
20801;47.272267599308;-1.33837026836997;1;1;1
20820;48.7497193005415;-1.4605748491346;1;1;0
20801;48.7498819509459;-1.46056151289542;1;1;0
20820;48.2777762345619;-1.42027548703471;1;1;0
20815;48.2776789281678;-1.42022681723602;0;1;1
20801;48.2776973982264;-1.42021486752232;1;1;1
20815;49.3930130169195;-1.51591844362659;0;1;1
20820;49.3930496996541;-1.51565959008399;1;1;1
20810;49.3930496996541;-1.51565959008399;1;1;1
20820;43.2525319016851;-1.03482308785676;1;1;1
20810;43.2525319016851;-1.03482308785676;1;1;1
20820;48.1094920307683;-1.40492870376764;1;1;0
20801;46.9761074310284;-1.31220038485211;1;1;1
20820;46.9760989324308;-1.31218653203403;1;1;1
20810;46.9760989324308;-1.31218653203403;1;1;1
20801;45.8913307802734;-1.22712305192089;1;1;0
20815;45.8912217551563;-1.22666269290175;0;1;1
20801;47.2941468247433;-1.33699815602954;1;1;0
20815;48.1016917441668;-1.40287904859209;0;1;0
20801;48.1017007286971;-1.40287979728763;1;1;1
20801;47.9118245242917;-1.38621648526623;0;1;0
20801;43.8808950720457;-1.07644686092675;1;1;0
20820;43.8809135110006;-1.07643571968855;1;1;0
20810;43.8809135110006;-1.07643571968855;1;1;0
20815;43.880913975381;-1.07642329439467;0;1;0
20810;48.2991492127104;-1.41792424549426;1;1;0
